index,Time,Name,Unit,Year,Month,Day,Hour,Consumption,Temp_outside,Date,Weekday,Holidays,Property_id
81070,2019-08-03 15:00:00,Lämpö,MWh,2019,8,3,15,0.03,13.5,2019-08-03,Saturday,0,1
79264,2019-08-03 16:00:00,Lämpö,MWh,2019,8,3,16,0.03,13.9,2019-08-03,Saturday,0,1
81460,2019-08-03 17:00:00,Lämpö,MWh,2019,8,3,17,0.01,14.4,2019-08-03,Saturday,0,1
82568,2019-08-03 18:00:00,Lämpö,MWh,2019,8,3,18,0.01,14.5,2019-08-03,Saturday,0,1
59606,2019-08-03 19:00:00,Lämpö,MWh,2019,8,3,19,0.03,14.6,2019-08-03,Saturday,0,1
81492,2019-08-03 20:00:00,Lämpö,MWh,2019,8,3,20,0.05,14.5,2019-08-03,Saturday,0,1
57158,2019-08-03 21:00:00,Lämpö,MWh,2019,8,3,21,0.04,14.0,2019-08-03,Saturday,0,1
72769,2019-08-03 22:00:00,Lämpö,MWh,2019,8,3,22,0.04,13.8,2019-08-03,Saturday,0,1
61841,2019-08-03 23:00:00,Lämpö,MWh,2019,8,3,23,0.04,12.9,2019-08-03,Saturday,0,1
80458,2019-08-04 00:00:00,Lämpö,MWh,2019,8,4,0,0.05,12.7,2019-08-04,Sunday,0,1
57862,2019-08-04 01:00:00,Lämpö,MWh,2019,8,4,1,0.05,11.9,2019-08-04,Sunday,0,1
79381,2019-08-04 02:00:00,Lämpö,MWh,2019,8,4,2,0.05,9.2,2019-08-04,Sunday,0,1
57391,2019-08-04 03:00:00,Lämpö,MWh,2019,8,4,3,0.06,6.8,2019-08-04,Sunday,0,1
62997,2019-08-04 04:00:00,Lämpö,MWh,2019,8,4,4,0.06,5.9,2019-08-04,Sunday,0,1
60824,2019-08-04 05:00:00,Lämpö,MWh,2019,8,4,5,0.06,7.1,2019-08-04,Sunday,0,1
81609,2019-08-04 06:00:00,Lämpö,MWh,2019,8,4,6,0.06,7.4,2019-08-04,Sunday,0,1
63042,2019-08-04 07:00:00,Lämpö,MWh,2019,8,4,7,0.05,9.5,2019-08-04,Sunday,0,1
72889,2019-08-04 08:00:00,Lämpö,MWh,2019,8,4,8,0.05,10.5,2019-08-04,Sunday,0,1
81287,2019-08-04 09:00:00,Lämpö,MWh,2019,8,4,9,0.03,12.0,2019-08-04,Sunday,0,1
82763,2019-08-04 10:00:00,Lämpö,MWh,2019,8,4,10,0.03,12.2,2019-08-04,Sunday,0,1
72931,2019-08-04 11:00:00,Lämpö,MWh,2019,8,4,11,0.02,12.0,2019-08-04,Sunday,0,1
72928,2019-08-04 12:00:00,Lämpö,MWh,2019,8,4,12,0.02,13.3,2019-08-04,Sunday,0,1
69669,2019-08-04 13:00:00,Lämpö,MWh,2019,8,4,13,0.03,14.7,2019-08-04,Sunday,0,1
72959,2019-08-04 14:00:00,Lämpö,MWh,2019,8,4,14,0.02,15.8,2019-08-04,Sunday,0,1
57657,2019-08-04 15:00:00,Lämpö,MWh,2019,8,4,15,0.01,15.7,2019-08-04,Sunday,0,1
72984,2019-08-04 16:00:00,Lämpö,MWh,2019,8,4,16,0.02,16.1,2019-08-04,Sunday,0,1
84789,2019-08-04 17:00:00,Lämpö,MWh,2019,8,4,17,0.01,16.6,2019-08-04,Sunday,0,1
76295,2019-08-04 18:00:00,Lämpö,MWh,2019,8,4,18,0.0,16.9,2019-08-04,Sunday,0,1
63183,2019-08-04 19:00:00,Lämpö,MWh,2019,8,4,19,0.03,16.8,2019-08-04,Sunday,0,1
76318,2019-08-04 20:00:00,Lämpö,MWh,2019,8,4,20,0.04,16.4,2019-08-04,Sunday,0,1
69761,2019-08-04 21:00:00,Lämpö,MWh,2019,8,4,21,0.03,15.1,2019-08-04,Sunday,0,1
82895,2019-08-04 22:00:00,Lämpö,MWh,2019,8,4,22,0.04,14.1,2019-08-04,Sunday,0,1
57390,2019-08-04 23:00:00,Lämpö,MWh,2019,8,4,23,0.05,13.4,2019-08-04,Sunday,0,1
59952,2019-08-05 00:00:00,Lämpö,MWh,2019,8,5,0,0.04,12.3,2019-08-05,Monday,0,1
73100,2019-08-05 01:00:00,Lämpö,MWh,2019,8,5,1,0.05,11.4,2019-08-05,Monday,0,1
79668,2019-08-05 02:00:00,Lämpö,MWh,2019,8,5,2,0.06,10.3,2019-08-05,Monday,0,1
69839,2019-08-05 03:00:00,Lämpö,MWh,2019,8,5,3,0.06,9.6,2019-08-05,Monday,0,1
73136,2019-08-05 04:00:00,Lämpö,MWh,2019,8,5,4,0.06,9.0,2019-08-05,Monday,0,1
85196,2019-08-05 05:00:00,Lämpö,MWh,2019,8,5,5,0.06,7.4,2019-08-05,Monday,0,1
59299,2019-08-05 06:00:00,Lämpö,MWh,2019,8,5,6,0.08,6.4,2019-08-05,Monday,0,1
73173,2019-08-05 07:00:00,Lämpö,MWh,2019,8,5,7,0.09,9.6,2019-08-05,Monday,0,1
80836,2019-08-05 08:00:00,Lämpö,MWh,2019,8,5,8,0.07,13.2,2019-08-05,Monday,0,1
61163,2019-08-05 09:00:00,Lämpö,MWh,2019,8,5,9,0.04,13.4,2019-08-05,Monday,0,1
66642,2019-08-05 10:00:00,Lämpö,MWh,2019,8,5,10,0.02,15.4,2019-08-05,Monday,0,1
65560,2019-08-05 11:00:00,Lämpö,MWh,2019,8,5,11,0.02,18.4,2019-08-05,Monday,0,1
62287,2019-08-05 12:00:00,Lämpö,MWh,2019,8,5,12,0.03,19.7,2019-08-05,Monday,0,1
73233,2019-08-05 13:00:00,Lämpö,MWh,2019,8,5,13,0.03,21.2,2019-08-05,Monday,0,1
80542,2019-08-05 14:00:00,Lämpö,MWh,2019,8,5,14,0.02,20.3,2019-08-05,Monday,0,1
80918,2019-08-05 15:00:00,Lämpö,MWh,2019,8,5,15,0.01,20.0,2019-08-05,Monday,0,1
78746,2019-08-05 16:00:00,Lämpö,MWh,2019,8,5,16,0.01,19.4,2019-08-05,Monday,0,1
76567,2019-08-05 17:00:00,Lämpö,MWh,2019,8,5,17,0.02,17.2,2019-08-05,Monday,0,1
66739,2019-08-05 18:00:00,Lämpö,MWh,2019,8,5,18,0.0,18.6,2019-08-05,Monday,0,1
82671,2019-08-05 19:00:00,Lämpö,MWh,2019,8,5,19,0.01,19.4,2019-08-05,Monday,0,1
73327,2019-08-05 20:00:00,Lämpö,MWh,2019,8,5,20,0.02,17.9,2019-08-05,Monday,0,1
57405,2019-08-05 21:00:00,Lämpö,MWh,2019,8,5,21,0.02,17.4,2019-08-05,Monday,0,1
60222,2019-08-05 22:00:00,Lämpö,MWh,2019,8,5,22,0.03,14.0,2019-08-05,Monday,0,1
63512,2019-08-05 23:00:00,Lämpö,MWh,2019,8,5,23,0.04,11.9,2019-08-05,Monday,0,1
63534,2019-08-06 00:00:00,Lämpö,MWh,2019,8,6,0,0.03,11.8,2019-08-06,Tuesday,0,1
83232,2019-08-06 01:00:00,Lämpö,MWh,2019,8,6,1,0.03,11.7,2019-08-06,Tuesday,0,1
70115,2019-08-06 02:00:00,Lämpö,MWh,2019,8,6,2,0.04,9.1,2019-08-06,Tuesday,0,1
73401,2019-08-06 03:00:00,Lämpö,MWh,2019,8,6,3,0.04,8.1,2019-08-06,Tuesday,0,1
64667,2019-08-06 04:00:00,Lämpö,MWh,2019,8,6,4,0.05,7.0,2019-08-06,Tuesday,0,1
79994,2019-08-06 05:00:00,Lämpö,MWh,2019,8,6,5,0.05,6.0,2019-08-06,Tuesday,0,1
60316,2019-08-06 06:00:00,Lämpö,MWh,2019,8,6,6,0.09,6.1,2019-08-06,Tuesday,0,1
73458,2019-08-06 07:00:00,Lämpö,MWh,2019,8,6,7,0.07,8.1,2019-08-06,Tuesday,0,1
63627,2019-08-06 08:00:00,Lämpö,MWh,2019,8,6,8,0.06,12.8,2019-08-06,Tuesday,0,1
70194,2019-08-06 09:00:00,Lämpö,MWh,2019,8,6,9,0.04,14.3,2019-08-06,Tuesday,0,1
80045,2019-08-06 10:00:00,Lämpö,MWh,2019,8,6,10,0.02,15.8,2019-08-06,Tuesday,0,1
76785,2019-08-06 11:00:00,Lämpö,MWh,2019,8,6,11,0.02,16.9,2019-08-06,Tuesday,0,1
66947,2019-08-06 12:00:00,Lämpö,MWh,2019,8,6,12,0.03,18.4,2019-08-06,Tuesday,0,1
63682,2019-08-06 13:00:00,Lämpö,MWh,2019,8,6,13,0.03,18.6,2019-08-06,Tuesday,0,1
62599,2019-08-06 14:00:00,Lämpö,MWh,2019,8,6,14,0.02,19.8,2019-08-06,Tuesday,0,1
63702,2019-08-06 15:00:00,Lämpö,MWh,2019,8,6,15,0.01,20.3,2019-08-06,Tuesday,0,1
63716,2019-08-06 16:00:00,Lämpö,MWh,2019,8,6,16,0.01,20.8,2019-08-06,Tuesday,0,1
76850,2019-08-06 17:00:00,Lämpö,MWh,2019,8,6,17,0.01,20.4,2019-08-06,Tuesday,0,1
58641,2019-08-06 18:00:00,Lämpö,MWh,2019,8,6,18,0.01,21.0,2019-08-06,Tuesday,0,1
70315,2019-08-06 19:00:00,Lämpö,MWh,2019,8,6,19,0.01,20.4,2019-08-06,Tuesday,0,1
57445,2019-08-06 20:00:00,Lämpö,MWh,2019,8,6,20,0.01,20.0,2019-08-06,Tuesday,0,1
73616,2019-08-06 21:00:00,Lämpö,MWh,2019,8,6,21,0.02,19.5,2019-08-06,Tuesday,0,1
63788,2019-08-06 22:00:00,Lämpö,MWh,2019,8,6,22,0.02,17.7,2019-08-06,Tuesday,0,1
73646,2019-08-06 23:00:00,Lämpö,MWh,2019,8,6,23,0.03,16.3,2019-08-06,Tuesday,0,1
67096,2019-08-07 00:00:00,Lämpö,MWh,2019,8,7,0,0.03,16.8,2019-08-07,Wednesday,0,1
58359,2019-08-07 01:00:00,Lämpö,MWh,2019,8,7,1,0.03,14.5,2019-08-07,Wednesday,0,1
73675,2019-08-07 02:00:00,Lämpö,MWh,2019,8,7,2,0.03,13.0,2019-08-07,Wednesday,0,1
60571,2019-08-07 03:00:00,Lämpö,MWh,2019,8,7,3,0.04,11.0,2019-08-07,Wednesday,0,1
73708,2019-08-07 04:00:00,Lämpö,MWh,2019,8,7,4,0.03,10.0,2019-08-07,Wednesday,0,1
80275,2019-08-07 05:00:00,Lämpö,MWh,2019,8,7,5,0.03,10.9,2019-08-07,Wednesday,0,1
57697,2019-08-07 06:00:00,Lämpö,MWh,2019,8,7,6,0.05,11.9,2019-08-07,Wednesday,0,1
67175,2019-08-07 07:00:00,Lämpö,MWh,2019,8,7,7,0.06,14.2,2019-08-07,Wednesday,0,1
73754,2019-08-07 08:00:00,Lämpö,MWh,2019,8,7,8,0.03,14.8,2019-08-07,Wednesday,0,1
81425,2019-08-07 09:00:00,Lämpö,MWh,2019,8,7,9,0.02,16.0,2019-08-07,Wednesday,0,1
70499,2019-08-07 10:00:00,Lämpö,MWh,2019,8,7,10,0.03,16.4,2019-08-07,Wednesday,0,1
58475,2019-08-07 11:00:00,Lämpö,MWh,2019,8,7,11,0.02,16.9,2019-08-07,Wednesday,0,1
67234,2019-08-07 12:00:00,Lämpö,MWh,2019,8,7,12,0.02,18.5,2019-08-07,Wednesday,0,1
80376,2019-08-07 13:00:00,Lämpö,MWh,2019,8,7,13,0.03,19.6,2019-08-07,Wednesday,0,1
70544,2019-08-07 14:00:00,Lämpö,MWh,2019,8,7,14,0.03,21.0,2019-08-07,Wednesday,0,1
73837,2019-08-07 15:00:00,Lämpö,MWh,2019,8,7,15,0.01,21.8,2019-08-07,Wednesday,0,1
64006,2019-08-07 16:00:00,Lämpö,MWh,2019,8,7,16,0.01,18.0,2019-08-07,Wednesday,0,1
65115,2019-08-07 17:00:00,Lämpö,MWh,2019,8,7,17,0.01,18.9,2019-08-07,Wednesday,0,1
67308,2019-08-07 18:00:00,Lämpö,MWh,2019,8,7,18,0.01,18.8,2019-08-07,Wednesday,0,1
83727,2019-08-07 19:00:00,Lämpö,MWh,2019,8,7,19,0.01,18.4,2019-08-07,Wednesday,0,1
57010,2019-08-07 20:00:00,Lämpö,MWh,2019,8,7,20,0.02,17.1,2019-08-07,Wednesday,0,1
67353,2019-08-07 21:00:00,Lämpö,MWh,2019,8,7,21,0.02,16.6,2019-08-07,Wednesday,0,1
70635,2019-08-07 22:00:00,Lämpö,MWh,2019,8,7,22,0.01,16.3,2019-08-07,Wednesday,0,1
73930,2019-08-07 23:00:00,Lämpö,MWh,2019,8,7,23,0.03,15.8,2019-08-07,Wednesday,0,1
77234,2019-08-08 00:00:00,Lämpö,MWh,2019,8,8,0,0.03,16.1,2019-08-08,Thursday,0,1
59741,2019-08-08 01:00:00,Lämpö,MWh,2019,8,8,1,0.02,14.8,2019-08-08,Thursday,0,1
73965,2019-08-08 02:00:00,Lämpö,MWh,2019,8,8,2,0.03,14.9,2019-08-08,Thursday,0,1
56937,2019-08-08 03:00:00,Lämpö,MWh,2019,8,8,3,0.03,14.6,2019-08-08,Thursday,0,1
83102,2019-08-08 04:00:00,Lämpö,MWh,2019,8,8,4,0.04,14.5,2019-08-08,Thursday,0,1
70731,2019-08-08 05:00:00,Lämpö,MWh,2019,8,8,5,0.02,14.0,2019-08-08,Thursday,0,1
74017,2019-08-08 06:00:00,Lämpö,MWh,2019,8,8,6,0.06,14.2,2019-08-08,Thursday,0,1
58840,2019-08-08 07:00:00,Lämpö,MWh,2019,8,8,7,0.04,14.3,2019-08-08,Thursday,0,1
67483,2019-08-08 08:00:00,Lämpö,MWh,2019,8,8,8,0.02,14.8,2019-08-08,Thursday,0,1
67493,2019-08-08 09:00:00,Lämpö,MWh,2019,8,8,9,0.03,15.4,2019-08-08,Thursday,0,1
74065,2019-08-08 10:00:00,Lämpö,MWh,2019,8,8,10,0.03,16.2,2019-08-08,Thursday,0,1
77353,2019-08-08 11:00:00,Lämpö,MWh,2019,8,8,11,0.02,16.0,2019-08-08,Thursday,0,1
67523,2019-08-08 12:00:00,Lämpö,MWh,2019,8,8,12,0.03,16.9,2019-08-08,Thursday,0,1
74106,2019-08-08 13:00:00,Lämpö,MWh,2019,8,8,13,0.03,17.1,2019-08-08,Thursday,0,1
81766,2019-08-08 14:00:00,Lämpö,MWh,2019,8,8,14,0.02,19.9,2019-08-08,Thursday,0,1
64290,2019-08-08 15:00:00,Lämpö,MWh,2019,8,8,15,0.02,20.5,2019-08-08,Thursday,0,1
64302,2019-08-08 16:00:00,Lämpö,MWh,2019,8,8,16,0.01,21.4,2019-08-08,Thursday,0,1
62121,2019-08-08 17:00:00,Lämpö,MWh,2019,8,8,17,0.01,20.7,2019-08-08,Thursday,0,1
64317,2019-08-08 18:00:00,Lämpö,MWh,2019,8,8,18,0.0,19.9,2019-08-08,Thursday,0,1
82806,2019-08-08 19:00:00,Lämpö,MWh,2019,8,8,19,0.01,18.4,2019-08-08,Thursday,0,1
63244,2019-08-08 20:00:00,Lämpö,MWh,2019,8,8,20,0.02,17.3,2019-08-08,Thursday,0,1
77474,2019-08-08 21:00:00,Lämpö,MWh,2019,8,8,21,0.02,16.9,2019-08-08,Thursday,0,1
82227,2019-08-08 22:00:00,Lämpö,MWh,2019,8,8,22,0.02,15.8,2019-08-08,Thursday,0,1
64384,2019-08-08 23:00:00,Lämpö,MWh,2019,8,8,23,0.02,15.7,2019-08-08,Thursday,0,1
74238,2019-08-09 00:00:00,Lämpö,MWh,2019,8,9,0,0.02,15.1,2019-08-09,Friday,0,1
83720,2019-08-09 01:00:00,Lämpö,MWh,2019,8,9,1,0.03,13.6,2019-08-09,Friday,0,1
74253,2019-08-09 02:00:00,Lämpö,MWh,2019,8,9,2,0.03,13.0,2019-08-09,Friday,0,1
67700,2019-08-09 03:00:00,Lämpö,MWh,2019,8,9,3,0.03,12.4,2019-08-09,Friday,0,1
77561,2019-08-09 04:00:00,Lämpö,MWh,2019,8,9,4,0.03,11.9,2019-08-09,Friday,0,1
74293,2019-08-09 05:00:00,Lämpö,MWh,2019,8,9,5,0.03,12.2,2019-08-09,Friday,0,1
57043,2019-08-09 06:00:00,Lämpö,MWh,2019,8,9,6,0.04,12.2,2019-08-09,Friday,0,1
61191,2019-08-09 07:00:00,Lämpö,MWh,2019,8,9,7,0.05,13.4,2019-08-09,Friday,0,1
83808,2019-08-09 08:00:00,Lämpö,MWh,2019,8,9,8,0.03,14.6,2019-08-09,Friday,0,1
61223,2019-08-09 09:00:00,Lämpö,MWh,2019,8,9,9,0.02,16.9,2019-08-09,Friday,0,1
64501,2019-08-09 10:00:00,Lämpö,MWh,2019,8,9,10,0.02,16.7,2019-08-09,Friday,0,1
67809,2019-08-09 11:00:00,Lämpö,MWh,2019,8,9,11,0.02,17.8,2019-08-09,Friday,0,1
79841,2019-08-09 12:00:00,Lämpö,MWh,2019,8,9,12,0.02,18.9,2019-08-09,Friday,0,1
67834,2019-08-09 13:00:00,Lämpö,MWh,2019,8,9,13,0.04,19.3,2019-08-09,Friday,0,1
58366,2019-08-09 14:00:00,Lämpö,MWh,2019,8,9,14,0.02,20.4,2019-08-09,Friday,0,1
74407,2019-08-09 15:00:00,Lämpö,MWh,2019,8,9,15,0.02,21.1,2019-08-09,Friday,0,1
64588,2019-08-09 16:00:00,Lämpö,MWh,2019,8,9,16,0.01,21.3,2019-08-09,Friday,0,1
71152,2019-08-09 17:00:00,Lämpö,MWh,2019,8,9,17,0.0,21.3,2019-08-09,Friday,0,1
57208,2019-08-09 18:00:00,Lämpö,MWh,2019,8,9,18,0.01,21.4,2019-08-09,Friday,0,1
83217,2019-08-09 19:00:00,Lämpö,MWh,2019,8,9,19,0.01,19.7,2019-08-09,Friday,0,1
57824,2019-08-09 20:00:00,Lämpö,MWh,2019,8,9,20,0.01,19.8,2019-08-09,Friday,0,1
71211,2019-08-09 21:00:00,Lämpö,MWh,2019,8,9,21,0.01,18.0,2019-08-09,Friday,0,1
64653,2019-08-09 22:00:00,Lämpö,MWh,2019,8,9,22,0.02,15.0,2019-08-09,Friday,0,1
71235,2019-08-09 23:00:00,Lämpö,MWh,2019,8,9,23,0.03,13.0,2019-08-09,Friday,0,1
82173,2019-08-10 00:00:00,Lämpö,MWh,2019,8,10,0,0.01,11.7,2019-08-10,Saturday,0,1
85129,2019-08-10 01:00:00,Lämpö,MWh,2019,8,10,1,0.01,10.7,2019-08-10,Saturday,0,1
67993,2019-08-10 02:00:00,Lämpö,MWh,2019,8,10,2,0.03,9.9,2019-08-10,Saturday,0,1
62520,2019-08-10 03:00:00,Lämpö,MWh,2019,8,10,3,0.02,9.2,2019-08-10,Saturday,0,1
68006,2019-08-10 04:00:00,Lämpö,MWh,2019,8,10,4,0.03,8.7,2019-08-10,Saturday,0,1
82236,2019-08-10 05:00:00,Lämpö,MWh,2019,8,10,5,0.03,8.3,2019-08-10,Saturday,0,1
59282,2019-08-10 06:00:00,Lämpö,MWh,2019,8,10,6,0.02,8.1,2019-08-10,Saturday,0,1
58919,2019-08-10 07:00:00,Lämpö,MWh,2019,8,10,7,0.02,10.1,2019-08-10,Saturday,0,1
71339,2019-08-10 08:00:00,Lämpö,MWh,2019,8,10,8,0.02,15.5,2019-08-10,Saturday,0,1
83377,2019-08-10 09:00:00,Lämpö,MWh,2019,8,10,9,0.0,17.5,2019-08-10,Saturday,0,1
84117,2019-08-10 10:00:00,Lämpö,MWh,2019,8,10,10,0.01,20.1,2019-08-10,Saturday,0,1
68086,2019-08-10 11:00:00,Lämpö,MWh,2019,8,10,11,0.01,20.9,2019-08-10,Saturday,0,1
68106,2019-08-10 12:00:00,Lämpö,MWh,2019,8,10,12,0.01,22.5,2019-08-10,Saturday,0,1
74679,2019-08-10 13:00:00,Lämpö,MWh,2019,8,10,13,0.01,22.8,2019-08-10,Saturday,0,1
71412,2019-08-10 14:00:00,Lämpö,MWh,2019,8,10,14,0.0,23.5,2019-08-10,Saturday,0,1
74702,2019-08-10 15:00:00,Lämpö,MWh,2019,8,10,15,0.01,23.1,2019-08-10,Saturday,0,1
57578,2019-08-10 16:00:00,Lämpö,MWh,2019,8,10,16,0.01,23.7,2019-08-10,Saturday,0,1
80202,2019-08-10 17:00:00,Lämpö,MWh,2019,8,10,17,0.01,23.3,2019-08-10,Saturday,0,1
74739,2019-08-10 18:00:00,Lämpö,MWh,2019,8,10,18,0.0,23.9,2019-08-10,Saturday,0,1
78025,2019-08-10 19:00:00,Lämpö,MWh,2019,8,10,19,0.01,22.6,2019-08-10,Saturday,0,1
66016,2019-08-10 20:00:00,Lämpö,MWh,2019,8,10,20,0.01,21.5,2019-08-10,Saturday,0,1
78055,2019-08-10 21:00:00,Lämpö,MWh,2019,8,10,21,0.01,20.4,2019-08-10,Saturday,0,1
68217,2019-08-10 22:00:00,Lämpö,MWh,2019,8,10,22,0.01,18.1,2019-08-10,Saturday,0,1
81357,2019-08-10 23:00:00,Lämpö,MWh,2019,8,10,23,0.01,15.6,2019-08-10,Saturday,0,1
83561,2019-08-11 00:00:00,Lämpö,MWh,2019,8,11,0,0.02,14.4,2019-08-11,Sunday,0,1
71542,2019-08-11 01:00:00,Lämpö,MWh,2019,8,11,1,0.02,13.7,2019-08-11,Sunday,0,1
78109,2019-08-11 02:00:00,Lämpö,MWh,2019,8,11,2,0.01,13.6,2019-08-11,Sunday,0,1
74844,2019-08-11 03:00:00,Lämpö,MWh,2019,8,11,3,0.02,15.9,2019-08-11,Sunday,0,1
81418,2019-08-11 04:00:00,Lämpö,MWh,2019,8,11,4,0.02,15.8,2019-08-11,Sunday,0,1
65029,2019-08-11 05:00:00,Lämpö,MWh,2019,8,11,5,0.02,15.9,2019-08-11,Sunday,0,1
68323,2019-08-11 06:00:00,Lämpö,MWh,2019,8,11,6,0.02,15.7,2019-08-11,Sunday,0,1
74889,2019-08-11 07:00:00,Lämpö,MWh,2019,8,11,7,0.02,15.7,2019-08-11,Sunday,0,1
65067,2019-08-11 08:00:00,Lämpö,MWh,2019,8,11,8,0.01,16.4,2019-08-11,Sunday,0,1
58986,2019-08-11 09:00:00,Lämpö,MWh,2019,8,11,9,0.0,17.3,2019-08-11,Sunday,0,1
74923,2019-08-11 10:00:00,Lämpö,MWh,2019,8,11,10,0.01,18.3,2019-08-11,Sunday,0,1
74934,2019-08-11 11:00:00,Lämpö,MWh,2019,8,11,11,0.01,19.6,2019-08-11,Sunday,0,1
84434,2019-08-11 12:00:00,Lämpö,MWh,2019,8,11,12,0.01,19.3,2019-08-11,Sunday,0,1
71689,2019-08-11 13:00:00,Lämpö,MWh,2019,8,11,13,0.01,19.6,2019-08-11,Sunday,0,1
74983,2019-08-11 14:00:00,Lämpö,MWh,2019,8,11,14,0.02,17.4,2019-08-11,Sunday,0,1
81551,2019-08-11 15:00:00,Lämpö,MWh,2019,8,11,15,0.02,15.8,2019-08-11,Sunday,0,1
65163,2019-08-11 16:00:00,Lämpö,MWh,2019,8,11,16,0.02,16.1,2019-08-11,Sunday,0,1
69551,2019-08-11 17:00:00,Lämpö,MWh,2019,8,11,17,0.01,16.0,2019-08-11,Sunday,0,1
75023,2019-08-11 18:00:00,Lämpö,MWh,2019,8,11,18,0.03,16.2,2019-08-11,Sunday,0,1
68469,2019-08-11 19:00:00,Lämpö,MWh,2019,8,11,19,0.01,16.4,2019-08-11,Sunday,0,1
75046,2019-08-11 20:00:00,Lämpö,MWh,2019,8,11,20,0.02,17.0,2019-08-11,Sunday,0,1
75060,2019-08-11 21:00:00,Lämpö,MWh,2019,8,11,21,0.02,16.8,2019-08-11,Sunday,0,1
71797,2019-08-11 22:00:00,Lämpö,MWh,2019,8,11,22,0.02,16.6,2019-08-11,Sunday,0,1
68525,2019-08-11 23:00:00,Lämpö,MWh,2019,8,11,23,0.02,16.7,2019-08-11,Sunday,0,1
77281,2019-08-12 00:00:00,Lämpö,MWh,2019,8,12,0,0.02,16.8,2019-08-12,Monday,0,1
82765,2019-08-12 01:00:00,Lämpö,MWh,2019,8,12,1,0.02,16.6,2019-08-12,Monday,0,1
75122,2019-08-12 02:00:00,Lämpö,MWh,2019,8,12,2,0.02,16.4,2019-08-12,Monday,0,1
59099,2019-08-12 03:00:00,Lämpö,MWh,2019,8,12,3,0.02,16.4,2019-08-12,Monday,0,1
77327,2019-08-12 04:00:00,Lämpö,MWh,2019,8,12,4,0.02,16.1,2019-08-12,Monday,0,1
62036,2019-08-12 05:00:00,Lämpö,MWh,2019,8,12,5,0.03,15.8,2019-08-12,Monday,0,1
75164,2019-08-12 06:00:00,Lämpö,MWh,2019,8,12,6,0.04,16.2,2019-08-12,Monday,0,1
62062,2019-08-12 07:00:00,Lämpö,MWh,2019,8,12,7,0.02,16.2,2019-08-12,Monday,0,1
65352,2019-08-12 08:00:00,Lämpö,MWh,2019,8,12,8,0.03,16.6,2019-08-12,Monday,0,1
65360,2019-08-12 09:00:00,Lämpö,MWh,2019,8,12,9,0.03,16.8,2019-08-12,Monday,0,1
58806,2019-08-12 10:00:00,Lämpö,MWh,2019,8,12,10,0.02,17.4,2019-08-12,Monday,0,1
68662,2019-08-12 11:00:00,Lämpö,MWh,2019,8,12,11,0.02,18.1,2019-08-12,Monday,0,1
68680,2019-08-12 12:00:00,Lämpö,MWh,2019,8,12,12,0.02,19.5,2019-08-12,Monday,0,1
65418,2019-08-12 13:00:00,Lämpö,MWh,2019,8,12,13,0.03,20.2,2019-08-12,Monday,0,1
81828,2019-08-12 14:00:00,Lämpö,MWh,2019,8,12,14,0.02,20.3,2019-08-12,Monday,0,1
59232,2019-08-12 15:00:00,Lämpö,MWh,2019,8,12,15,0.02,20.9,2019-08-12,Monday,0,1
58161,2019-08-12 16:00:00,Lämpö,MWh,2019,8,12,16,0.01,16.8,2019-08-12,Monday,0,1
68744,2019-08-12 17:00:00,Lämpö,MWh,2019,8,12,17,0.01,20.2,2019-08-12,Monday,0,1
75318,2019-08-12 18:00:00,Lämpö,MWh,2019,8,12,18,0.01,21.1,2019-08-12,Monday,0,1
84437,2019-08-12 19:00:00,Lämpö,MWh,2019,8,12,19,0.01,20.0,2019-08-12,Monday,0,1
78615,2019-08-12 20:00:00,Lämpö,MWh,2019,8,12,20,0.01,19.5,2019-08-12,Monday,0,1
83010,2019-08-12 21:00:00,Lämpö,MWh,2019,8,12,21,0.02,18.4,2019-08-12,Monday,0,1
65520,2019-08-12 22:00:00,Lämpö,MWh,2019,8,12,22,0.02,17.6,2019-08-12,Monday,0,1
75375,2019-08-12 23:00:00,Lämpö,MWh,2019,8,12,23,0.02,16.9,2019-08-12,Monday,0,1
72101,2019-08-13 00:00:00,Lämpö,MWh,2019,8,13,0,0.02,16.6,2019-08-13,Tuesday,0,1
65555,2019-08-13 01:00:00,Lämpö,MWh,2019,8,13,1,0.03,16.1,2019-08-13,Tuesday,0,1
66660,2019-08-13 02:00:00,Lämpö,MWh,2019,8,13,2,0.02,15.9,2019-08-13,Tuesday,0,1
72135,2019-08-13 03:00:00,Lämpö,MWh,2019,8,13,3,0.02,16.1,2019-08-13,Tuesday,0,1
78721,2019-08-13 04:00:00,Lämpö,MWh,2019,8,13,4,0.02,15.8,2019-08-13,Tuesday,0,1
58070,2019-08-13 05:00:00,Lämpö,MWh,2019,8,13,5,0.03,15.9,2019-08-13,Tuesday,0,1
78733,2019-08-13 06:00:00,Lämpö,MWh,2019,8,13,6,0.03,15.8,2019-08-13,Tuesday,0,1
57609,2019-08-13 07:00:00,Lämpö,MWh,2019,8,13,7,0.03,16.0,2019-08-13,Tuesday,0,1
60173,2019-08-13 08:00:00,Lämpö,MWh,2019,8,13,8,0.03,16.2,2019-08-13,Tuesday,0,1
75495,2019-08-13 09:00:00,Lämpö,MWh,2019,8,13,9,0.02,17.2,2019-08-13,Tuesday,0,1
78782,2019-08-13 10:00:00,Lämpö,MWh,2019,8,13,10,0.02,18.6,2019-08-13,Tuesday,0,1
